rg5425	2012	6	30	2	6	12.82154345
rg5425	2012	6	30	2	11	12.82154345
rg5425	2012	6	30	2	16	7.510551942
rg5425	2012	6	30	2	21	7.510551942
rg5425	2012	6	30	2	26	7.510551942
rg5425	2012	6	30	2	31	9.712437138
rg5425	2012	6	30	2	36	9.712437138
rg5425	2012	6	30	2	41	9.712437138
rg5425	2012	6	30	2	46	8.806577997
rg5425	2012	6	30	2	51	8.806577997
rg5425	2012	6	30	2	56	8.806577997
rg5425	2012	6	30	3	1	9.611435559
rg5425	2012	6	30	3	6	9.611435559
rg5425	2012	6	30	3	11	9.611435559
rg5425	2012	6	30	3	16	13.71393149
rg5425	2012	6	30	3	21	13.71393149
rg5425	2012	6	30	3	26	13.71393149
rg5425	2012	6	30	3	31	10.51533422
rg5425	2012	6	30	3	36	10.51533422
rg5425	2012	6	30	3	41	10.51533422
rg5425	2012	6	30	3	46	10.35963665
rg5425	2012	6	30	3	51	10.35963665
rg5425	2012	6	30	3	56	10.35963665
rg5425	2012	6	30	4	1	9.766371066
rg5425	2012	6	30	4	6	9.766371066
rg5425	2012	6	30	4	11	9.766371066
rg5425	2012	6	30	4	16	10.68755504
rg5425	2012	6	30	4	21	10.68755504
rg5425	2012	6	30	4	26	10.68755504
rg5425	2012	6	30	4	31	16.23555065
rg5425	2012	6	30	4	36	16.23555065
rg5425	2012	6	30	4	41	16.23555065
rg5425	2012	6	30	4	46	12.50578825
rg5425	2012	6	30	4	51	12.50578825
rg5425	2012	6	30	4	56	12.50578825
rg5425	2012	6	30	5	1	15.27166824
rg5425	2012	6	30	5	6	15.27166824
rg5425	2012	6	30	5	11	15.27166824
rg5425	2012	6	30	5	16	17.83583259
rg5425	2012	6	30	5	21	17.83583259
rg5425	2012	6	30	5	26	17.83583259
rg5425	2012	6	30	5	31	13.10402552
rg5425	2012	6	30	5	36	13.10402552
rg5425	2012	6	30	5	41	13.10402552
rg5425	2012	6	30	5	46	14.61586677
rg5425	2012	6	30	5	51	14.61586677
rg5425	2012	6	30	5	56	14.61586677
rg5425	2012	6	30	6	1	17.62095458
rg5425	2012	6	30	6	6	17.62095458
rg5425	2012	6	30	6	11	17.62095458
rg5425	2012	6	30	6	16	11.9592826
rg5425	2012	6	30	6	21	11.9592826
rg5425	2012	6	30	6	26	11.9592826
rg5425	2012	6	30	6	31	14.22169479
rg5425	2012	6	30	6	36	14.22169479
rg5425	2012	6	30	6	41	14.22169479
rg5425	2012	6	30	6	46	10.94710136
rg5425	2012	6	30	6	51	10.94710136
rg5425	2012	6	30	6	56	10.94710136
rg5425	2012	6	30	7	1	15.29459133
rg5425	2012	6	30	7	6	15.29459133
rg5425	2012	6	30	7	11	15.29459133
rg5425	2012	6	30	7	16	10.23995552
rg5425	2012	6	30	7	21	10.23995552
rg5425	2012	6	30	7	26	10.23995552
rg5425	2012	6	30	7	31	9.981224619
rg5425	2012	6	30	7	36	9.981224619
rg5425	2012	6	30	7	41	9.981224619
rg5425	2012	6	30	7	46	14.32890188
rg5425	2012	6	30	7	51	14.32890188
rg5425	2012	6	30	7	56	14.32890188
rg5425	2012	6	30	8	1	10.94970399
rg5425	2012	6	30	8	6	10.94970399
rg5425	2012	6	30	8	11	10.94970399
rg5425	2012	6	30	8	16	8.649109986
rg5425	2012	6	30	8	21	8.649109986
rg5425	2012	6	30	8	26	8.649109986
rg5425	2012	6	30	8	31	7.193466252
rg5425	2012	6	30	8	36	7.193466252
rg5425	2012	6	30	8	41	7.193466252
rg5425	2012	6	30	8	46	8.045673009
rg5425	2012	6	30	8	51	8.045673009
rg5425	2012	6	30	8	56	8.045673009
rg5425	2012	6	30	9	1	8.778253029
rg5425	2012	6	30	9	6	8.778253029
rg5425	2012	6	30	9	11	8.778253029
rg5425	2012	6	30	9	16	12.97251111
rg5425	2012	6	30	9	21	12.97251111
rg5425	2012	6	30	9	26	12.97251111
rg5425	2012	6	30	9	31	11.56724702
rg5425	2012	6	30	9	36	11.56724702
rg5425	2012	6	30	9	41	11.56724702
rg5425	2012	6	30	9	46	10.63484643
rg5425	2012	6	30	9	51	10.63484643
rg5425	2012	6	30	9	56	10.63484643
rg5425	2012	6	30	10	1	11.44930506
rg5425	2012	6	30	10	6	11.44930506
rg5425	2012	6	30	10	11	11.44930506
rg5425	2012	6	30	10	16	8.635017114
rg5425	2012	6	30	10	21	8.635017114
rg5425	2012	6	30	10	26	8.635017114
rg5425	2012	6	30	10	31	10.09491461
rg5425	2012	6	30	10	36	10.09491461
rg5425	2012	6	30	10	41	10.09491461
rg5425	2012	6	30	10	46	8.540011098
rg5425	2012	6	30	10	51	8.540011098
rg5425	2012	6	30	10	56	8.540011098
rg5425	2012	6	30	11	1	10.21255982
rg5425	2012	6	30	11	6	10.21255982
rg5425	2012	6	30	11	11	10.21255982
rg5425	2012	6	30	11	16	7.831530138
rg5425	2012	6	30	11	21	7.831530138
rg5425	2012	6	30	11	26	7.831530138
rg5425	2012	6	30	11	31	9.851467188
rg5425	2012	6	30	11	36	9.851467188
rg5425	2012	6	30	11	41	9.851467188
rg5425	2012	6	30	11	46	5.198900619
rg5425	2012	6	30	11	51	5.198900619
rg5425	2012	6	30	11	56	5.198900619
rg5425	2012	6	30	12	1	10.0124061
rg5425	2012	6	30	12	6	10.0124061
rg5425	2012	6	30	12	11	10.0124061
rg5425	2012	6	30	12	16	6.300251634
rg5425	2012	6	30	12	21	6.300251634
rg5425	2012	6	30	12	26	6.300251634
rg5425	2012	6	30	12	31	5.041861548
rg5425	2012	6	30	12	36	5.041861548
rg5425	2012	6	30	12	41	5.041861548
rg5425	2012	6	30	12	46	5.559933225
rg5425	2012	6	30	12	51	5.559933225
rg5425	2012	6	30	12	56	5.559933225
rg5425	2012	6	30	13	1	7.131993783
rg5425	2012	6	30	13	6	7.131993783
rg5425	2012	6	30	13	11	7.131993783
rg5425	2012	6	30	13	16	9.214076733
rg5425	2012	6	30	13	21	9.214076733
rg5425	2012	6	30	13	26	9.214076733
rg5425	2012	6	30	13	31	6.351128169
rg5425	2012	6	30	13	36	6.351128169
rg5425	2012	6	30	13	41	6.351128169
rg5425	2012	6	30	13	46	9.10458126
rg5425	2012	6	30	13	51	9.10458126
rg5425	2012	6	30	13	56	9.10458126
rg5425	2012	6	30	14	1	6.170500251
rg5425	2012	6	30	14	6	6.170500251
rg5425	2012	6	30	14	11	6.170500251
rg5425	2012	6	30	14	16	9.375029316
rg5425	2012	6	30	14	21	9.375029316
rg5425	2012	6	30	14	26	9.375029316
rg5425	2012	6	30	14	31	6.9920097
rg5425	2012	6	30	14	36	6.9920097
rg5425	2012	6	30	14	41	6.9920097
rg5425	2012	6	30	14	46	6.289927584
rg5425	2012	6	30	14	51	6.289927584
rg5425	2012	6	30	14	56	6.289927584
rg5425	2012	6	30	15	1	11.17483751
rg5425	2012	6	30	15	6	11.17483751
rg5425	2012	6	30	15	11	11.17483751
rg5425	2012	6	30	15	16	10.5342764
rg5425	2012	6	30	15	21	10.5342764
rg5425	2012	6	30	15	26	10.5342764
rg5425	2012	6	30	15	31	12.68353707
rg5425	2012	6	30	15	36	12.68353707
rg5425	2012	6	30	15	41	12.68353707
rg5425	2012	6	30	15	46	13.26127877
rg5425	2012	6	30	15	51	13.26127877
rg5425	2012	6	30	15	56	13.26127877
rg5425	2012	6	30	16	1	10.60742439
rg5425	2012	6	30	16	6	10.60742439
rg5425	2012	6	30	16	11	10.60742439
rg5425	2012	6	30	16	16	13.55185271
rg5425	2012	6	30	16	21	13.55185271
rg5425	2012	6	30	16	26	13.55185271
rg5425	2012	6	30	16	31	10.79904289
rg5425	2012	6	30	16	36	10.79904289
rg5425	2012	6	30	16	41	10.79904289
rg5425	2012	6	30	16	46	14.15826448
rg5425	2012	6	30	16	51	14.15826448
rg5425	2012	6	30	16	56	14.15826448
rg5425	2012	6	30	17	1	7.836907236
rg5425	2012	6	30	17	6	7.836907236
rg5425	2012	6	30	17	11	7.836907236
rg5425	2012	6	30	17	16	8.781135918
rg5425	2012	6	30	17	21	8.781135918
rg5425	2012	6	30	17	26	8.781135918
rg5425	2012	6	30	17	31	13.71496422
rg5425	2012	6	30	17	36	13.71496422
rg5425	2012	6	30	17	41	13.71496422
rg5425	2012	6	30	17	46	11.03173814
rg5425	2012	6	30	17	51	11.03173814
rg5425	2012	6	30	17	56	11.03173814
rg5425	2012	6	30	18	1	11.06463301
rg5425	2012	6	30	18	6	11.06463301
rg5425	2012	6	30	18	11	11.06463301
rg5425	2012	6	30	18	16	12.65218574
rg5425	2012	6	30	18	21	12.65218574
rg5425	2012	6	30	18	26	12.65218574
rg5425	2012	6	30	18	31	7.983333054
rg5425	2012	6	30	18	36	7.983333054
rg5425	2012	6	30	18	41	7.983333054
rg5425	2012	6	30	18	46	10.60321059
rg5425	2012	6	30	18	51	10.60321059
rg5425	2012	6	30	18	56	10.60321059
rg5425	2012	6	30	19	1	7.884554085
rg5425	2012	6	30	19	6	7.884554085
rg5425	2012	6	30	19	11	7.884554085
rg5425	2012	6	30	19	16	12.27002085
rg5425	2012	6	30	19	21	12.27002085
rg5425	2012	6	30	19	26	12.27002085
rg5425	2012	6	30	19	31	10.73588014
rg5425	2012	6	30	19	36	10.73588014
rg5425	2012	6	30	19	41	10.73588014
rg5425	2012	6	30	19	46	7.385537379
rg5425	2012	6	30	19	51	7.385537379
rg5425	2012	6	30	19	56	7.385537379
rg5425	2012	6	30	20	1	9.394884417
rg5425	2012	6	30	20	6	9.394884417
rg5425	2012	6	30	20	11	9.394884417
rg5425	2012	6	30	20	16	9.31141251
rg5425	2012	6	30	20	21	9.31141251
rg5425	2012	6	30	20	26	9.31141251
rg5425	2012	6	30	20	31	10.54750514
rg5425	2012	6	30	20	36	10.54750514
rg5425	2012	6	30	20	41	10.54750514
rg5425	2012	6	30	20	46	7.564234398
rg5425	2012	6	30	20	51	7.564234398
rg5425	2012	6	30	20	56	7.564234398
rg5425	2012	6	30	21	1	6.567843087
rg5425	2012	6	30	21	6	6.567843087
rg5425	2012	6	30	21	11	6.567843087
rg5425	2012	6	30	21	16	8.736019275
rg5425	2012	6	30	21	21	8.736019275
rg5425	2012	6	30	21	26	8.736019275
rg5425	2012	6	30	21	31	10.09012124
rg5425	2012	6	30	21	36	10.09012124
rg5425	2012	6	30	21	41	10.09012124
rg5425	2012	6	30	21	46	9.250716288
rg5425	2012	6	30	21	51	9.250716288
rg5425	2012	6	30	21	56	9.250716288
rg5425	2012	6	30	22	1	10.68692547
rg5425	2012	6	30	22	6	10.68692547
rg5425	2012	6	30	22	11	10.68692547
rg5425	2012	6	30	22	16	6.925187256
rg5425	2012	6	30	22	21	6.925187256
rg5425	2012	6	30	22	26	6.925187256
rg5425	2012	6	30	22	31	6.634298628
rg5425	2012	6	30	22	36	6.634298628
rg5425	2012	6	30	22	41	6.634298628
rg5425	2012	6	30	22	46	6.612349251
rg5425	2012	6	30	22	51	6.612349251
rg5425	2012	6	30	22	56	6.612349251
rg5425	2012	6	30	23	1	9.542431578
rg5425	2012	6	30	23	6	9.542431578
rg5425	2012	6	30	23	11	9.542431578
rg5425	2012	6	30	23	16	8.842287543
rg5425	2012	6	30	23	21	8.842287543
rg5425	2012	6	30	23	26	8.842287543
rg5425	2012	6	30	23	31	9.692050509
rg5425	2012	6	30	23	36	9.692050509
rg5425	2012	6	30	23	41	9.692050509
rg5425	2012	6	30	23	46	8.711249112
rg5425	2012	6	30	23	51	8.711249112
rg5425	2012	6	30	23	56	8.711249112
rg5425	2012	7	1	0	1	8.468464014
rg5425	2012	7	1	0	6	8.468464014
rg5425	2012	7	1	0	11	8.468464014
rg5425	2012	7	1	0	16	0.0
